"券商","買進","賣出","買賣超","佔成交比重","日期"
"元大-古亭","8","0","8","1.66%","2018-5-22"
"新光","0","8","8","1.66%","2018-5-22"
"日盛-三峽","8","1","7","1.45%","2018-5-22"
"國泰-忠孝","0","8","8","1.66%","2018-5-22"
"凱基-台北","48","7","41","8.49%","2018-5-23"
"新光-台中","0","73","73","15.11%","2018-5-23"
"兆豐-彰化","29","0","29","6%","2018-5-23"
"港商德意志","2","26","24","4.97%","2018-5-23"
"永豐金-中正","27","0","27","5.59%","2018-5-23"
"華南永昌-南京","0","20","20","4.14%","2018-5-23"
"日盛-木柵","23","0","23","4.76%","2018-5-23"
"國票-安和","0","20","20","4.14%","2018-5-23"
"第一金-中和","15","0","15","3.11%","2018-5-23"
"台新","0","12","12","2.48%","2018-5-23"
"日盛-忠孝","13","0","13","2.69%","2018-5-23"
"群益金鼎-丹鳳","0","11","11","2.28%","2018-5-23"
"群益金鼎-鳳山","16","5","11","2.28%","2018-5-23"
"新加坡商瑞銀","0","10","10","2.07%","2018-5-23"
"永豐金-府城","10","0","10","2.07%","2018-5-23"
"新光","0","10","10","2.07%","2018-5-23"
"永豐金","10","0","10","2.07%","2018-5-23"
"群益金鼎-忠孝","0","10","10","2.07%","2018-5-23"
"玉山-南京東路","10","0","10","2.07%","2018-5-23"
"日盛-新竹","0","10","10","2.07%","2018-5-23"
"宏遠-高雄","10","0","10","2.07%","2018-5-23"
"永豐金-光復","0","10","10","2.07%","2018-5-23"
"統一-屏東","9","0","9","1.86%","2018-5-23"
"元大-民雄","0","10","10","2.07%","2018-5-23"
"永豐金-屏東","10","1","9","1.86%","2018-5-23"
"群益金鼎-高雄","0","8","8","1.66%","2018-5-23"
"台新-五權(停)","8","0","8","1.66%","2018-5-23"
"日盛-三峽","0","8","8","1.66%","2018-5-23"
"大昌-新店","8","1","7","1.45%","2018-5-23"
"大昌-安康","0","8","8","1.66%","2018-5-23"
"永豐金-南京","48","7","41","8.49%","2018-5-24"
"元大-大松山","0","73","73","15.11%","2018-5-24"
"富邦","29","0","29","6%","2018-5-24"
"國票-北投","2","26","24","4.97%","2018-5-24"
"台新","27","0","27","5.59%","2018-5-24"
"中國信託-忠孝","0","20","20","4.14%","2018-5-24"
"新光","23","0","23","4.76%","2018-5-24"
"凱基-城中","0","20","20","4.14%","2018-5-24"
"美林","15","0","15","3.11%","2018-5-24"
"元大-敦化","0","12","12","2.48%","2018-5-24"
"大展","13","0","13","2.69%","2018-5-24"
"新光-台中","0","11","11","2.28%","2018-5-24"
"大慶-中壢","16","5","11","2.28%","2018-5-24"
"群益金鼎-屏東","0","10","10","2.07%","2018-5-24"
"日盛","10","0","10","2.07%","2018-5-24"
"大昌-樹林","0","10","10","2.07%","2018-5-24"
"元大-豐原","10","0","10","2.07%","2018-5-24"
"國票-九鼎","0","10","10","2.07%","2018-5-24"
"瑞士信貸","10","0","10","2.07%","2018-5-24"
"大昌-新店","0","10","10","2.07%","2018-5-24"
"群益金鼎-高雄","10","0","10","2.07%","2018-5-24"
"中國信託-高雄","0","10","10","2.07%","2018-5-24"
"富邦-嘉義","9","0","9","1.86%","2018-5-24"
"群益金鼎-鳳山","0","10","10","2.07%","2018-5-24"
"大鼎","10","1","9","1.86%","2018-5-24"
"安泰","0","8","8","1.66%","2018-5-24"
"康和-屏東","8","0","8","1.66%","2018-5-24"
"永豐金","0","8","8","1.66%","2018-5-24"
"元大-豐原站前","8","1","7","1.45%","2018-5-24"
"永豐金-中壢","0","8","8","1.66%","2018-5-24"
"瑞士信貸","48","7","41","8.49%","2018-5-25"
"宏遠","0","73","73","15.11%","2018-5-25"
"元大-古亭","29","0","29","6%","2018-5-25"
"永豐金-南京","2","26","24","4.97%","2018-5-25"
"富邦","27","0","27","5.59%","2018-5-25"
"台新","0","20","20","4.14%","2018-5-25"
"元富-新店","23","0","23","4.76%","2018-5-25"
"港商野村","0","20","20","4.14%","2018-5-25"
"日盛-斗六","15","0","15","3.11%","2018-5-25"
"美林","0","12","12","2.48%","2018-5-25"
"第一金","13","0","13","2.69%","2018-5-25"
"元富-城東","0","11","11","2.28%","2018-5-25"
"港商德意志","16","5","11","2.28%","2018-5-25"
"聯邦-興中","0","10","10","2.07%","2018-5-25"
"元大-華山","10","0","10","2.07%","2018-5-25"
"富邦-嘉義","0","10","10","2.07%","2018-5-25"
"國票-北高雄","10","0","10","2.07%","2018-5-25"
"富邦-板橋","0","10","10","2.07%","2018-5-25"
"康和","10","0","10","2.07%","2018-5-25"
"元大-板橋三民","0","10","10","2.07%","2018-5-25"
"元大-樹板","10","0","10","2.07%","2018-5-25"
"富邦-仁愛","0","10","10","2.07%","2018-5-25"
"台灣企銀","9","0","9","1.86%","2018-5-25"
"國票-北投","0","10","10","2.07%","2018-5-25"
"華南永昌","10","1","9","1.86%","2018-5-25"
"大展","0","8","8","1.66%","2018-5-25"
"元大-中壢","8","0","8","1.66%","2018-5-25"
"日盛","0","8","8","1.66%","2018-5-25"
"凱基-復興","8","1","7","1.45%","2018-5-25"
"兆豐-中壢","0","8","8","1.66%","2018-5-25"
"元大-大甲","48","7","41","8.49%","2018-5-28"
"凱基-城中","0","73","73","15.11%","2018-5-28"
"國票-北投","29","0","29","6%","2018-5-28"
"富邦","2","26","24","4.97%","2018-5-28"
"聯邦-高雄","27","0","27","5.59%","2018-5-28"
"新光","0","20","20","4.14%","2018-5-28"
"元富-三重","23","0","23","4.76%","2018-5-28"
"港商德意志","0","20","20","4.14%","2018-5-28"
"元大-發財","15","0","15","3.11%","2018-5-28"
"華南永昌-鶯歌","0","12","12","2.48%","2018-5-28"
"元富-台南","13","0","13","2.69%","2018-5-28"
"凱基-東勢","0","11","11","2.28%","2018-5-28"
"富邦-板橋","16","5","11","2.28%","2018-5-28"
"統一-平鎮","0","10","10","2.07%","2018-5-28"
"永豐金-桃盛","10","0","10","2.07%","2018-5-28"
"大鼎","0","10","10","2.07%","2018-5-28"
"日盛-斗六","10","0","10","2.07%","2018-5-28"
"兆豐-埔墘","0","10","10","2.07%","2018-5-28"
"凱基-湖口","10","0","10","2.07%","2018-5-28"
"大昌-新店","0","10","10","2.07%","2018-5-28"
"兆豐-桃園","10","0","10","2.07%","2018-5-28"
"元大-樹板","0","10","10","2.07%","2018-5-28"
"兆豐-員林","9","0","9","1.86%","2018-5-28"
"兆豐-彰化","0","10","10","2.07%","2018-5-28"
"群益金鼎-宜蘭","10","1","9","1.86%","2018-5-28"
"康和","0","8","8","1.66%","2018-5-28"
"元大-敦化","8","0","8","1.66%","2018-5-28"
"永興","0","8","8","1.66%","2018-5-28"
"台灣企銀","8","1","7","1.45%","2018-5-28"
"元大-豐原站前","0","8","8","1.66%","2018-5-28"
"永豐金-南京","48","7","41","8.49%","2018-5-29"
"富邦","0","73","73","15.11%","2018-5-29"
"華南永昌-南京","29","0","29","6%","2018-5-29"
"第一金-中壢","2","26","24","4.97%","2018-5-29"
"統一-仁愛","27","0","27","5.59%","2018-5-29"
"台新","0","20","20","4.14%","2018-5-29"
"元大-左營","23","0","23","4.76%","2018-5-29"
"群益金鼎-三民","0","20","20","4.14%","2018-5-29"
"國票-北投","15","0","15","3.11%","2018-5-29"
"台新-台南","0","12","12","2.48%","2018-5-29"
"國票-九鼎","13","0","13","2.69%","2018-5-29"
"群益金鼎-中壢","0","11","11","2.28%","2018-5-29"
"兆豐-埔墘","16","5","11","2.28%","2018-5-29"
"富邦-板橋","0","10","10","2.07%","2018-5-29"
"元大-雙和","10","0","10","2.07%","2018-5-29"
"凱基-城中","0","10","10","2.07%","2018-5-29"
"瑞士信貸","10","0","10","2.07%","2018-5-29"
"大昌-安康","0","10","10","2.07%","2018-5-29"
"新光-高雄","10","0","10","2.07%","2018-5-29"
"華南永昌-高雄","0","10","10","2.07%","2018-5-29"
"富邦-新竹華信","10","0","10","2.07%","2018-5-29"
"凱基-湖口","0","10","10","2.07%","2018-5-29"
"凱基-民權","9","0","9","1.86%","2018-5-29"
"日盛-景美","0","10","10","2.07%","2018-5-29"
"元大-板橋三民","10","1","9","1.86%","2018-5-29"
"富邦-民生","0","8","8","1.66%","2018-5-29"
"德信","8","0","8","1.66%","2018-5-29"
"元大-新壢","0","8","8","1.66%","2018-5-29"
"元富-大裕","8","1","7","1.45%","2018-5-29"
"元大-蘆洲","0","8","8","1.66%","2018-5-29"
"瑞士信貸","48","7","41","8.49%","2018-5-30"
"元大-左營","0","73","73","15.11%","2018-5-30"
"美林","29","0","29","6%","2018-5-30"
"永豐金-復興","2","26","24","4.97%","2018-5-30"
"港商德意志","27","0","27","5.59%","2018-5-30"
"日盛-景美","0","20","20","4.14%","2018-5-30"
"大慶-富順","23","0","23","4.76%","2018-5-30"
"國票-北高雄","0","20","20","4.14%","2018-5-30"
"群益金鼎-彰化","15","0","15","3.11%","2018-5-30"
"美商高盛","0","12","12","2.48%","2018-5-30"
"新光-高雄","13","0","13","2.69%","2018-5-30"
"永豐金-數位","0","11","11","2.28%","2018-5-30"
"兆豐-忠孝","16","5","11","2.28%","2018-5-30"
"新加坡商瑞銀","0","10","10","2.07%","2018-5-30"
"統一-古亭","10","0","10","2.07%","2018-5-30"
"凱基-民權","0","10","10","2.07%","2018-5-30"
"統一-汐止","10","0","10","2.07%","2018-5-30"
"元大-敦化","0","10","10","2.07%","2018-5-30"
"中國信託-新竹","10","0","10","2.07%","2018-5-30"
"元富-潮州","0","10","10","2.07%","2018-5-30"
"元富-大昌","10","0","10","2.07%","2018-5-30"
"宏遠-高雄","0","10","10","2.07%","2018-5-30"
"兆豐-彰化","9","0","9","1.86%","2018-5-30"
"元富-同大","0","10","10","2.07%","2018-5-30"
"華南永昌-鶯歌","10","1","9","1.86%","2018-5-30"
"凱基-台北","0","8","8","1.66%","2018-5-30"
"富邦-岡山","8","0","8","1.66%","2018-5-30"
"凱基-桃園","0","8","8","1.66%","2018-5-30"
"台中銀-豐原","8","1","7","1.45%","2018-5-30"
"群益金鼎-忠孝","0","8","8","1.66%","2018-5-30"
"華南永昌-南京","48","7","41","8.49%","2018-5-31"
"瑞士信貸","0","73","73","15.11%","2018-5-31"
"永豐金-南京","29","0","29","6%","2018-5-31"
"元富-四維","2","26","24","4.97%","2018-5-31"
"統一-仁愛","27","0","27","5.59%","2018-5-31"
"元大-大甲","0","20","20","4.14%","2018-5-31"
"大慶-富順","23","0","23","4.76%","2018-5-31"
"永豐金-中正","0","20","20","4.14%","2018-5-31"
"元富-新竹","15","0","15","3.11%","2018-5-31"
"元富-三重","0","12","12","2.48%","2018-5-31"
"永豐金-高雄","13","0","13","2.69%","2018-5-31"
"美林","0","11","11","2.28%","2018-5-31"
"富邦-竹東","16","5","11","2.28%","2018-5-31"
"康和-永和","0","10","10","2.07%","2018-5-31"
"臺銀-鳳山","10","0","10","2.07%","2018-5-31"
"日盛-復興","0","10","10","2.07%","2018-5-31"
"元富-新店","10","0","10","2.07%","2018-5-31"
"元大-八德","0","10","10","2.07%","2018-5-31"
"安泰","10","0","10","2.07%","2018-5-31"
"新光","0","10","10","2.07%","2018-5-31"
"統一","10","0","10","2.07%","2018-5-31"
"兆豐-埔墘","0","10","10","2.07%","2018-5-31"
"土銀-玉里","9","0","9","1.86%","2018-5-31"
"港商德意志","0","10","10","2.07%","2018-5-31"
"元富-大裕","10","1","9","1.86%","2018-5-31"
"富邦-木柵","0","8","8","1.66%","2018-5-31"
"元大-大雅","8","0","8","1.66%","2018-5-31"
"宏遠-高雄","0","8","8","1.66%","2018-5-31"
"中國信託-忠孝","8","1","7","1.45%","2018-5-31"
"群益金鼎-高雄","0","8","8","1.66%","2018-5-31"
"瑞士信貸","48","7","41","8.49%","2018-6-1"
"永豐金-南京","0","73","73","15.11%","2018-6-1"
"美林","29","0","29","6%","2018-6-1"
"永豐金-中正","2","26","24","4.97%","2018-6-1"
"港商德意志","27","0","27","5.59%","2018-6-1"
"國票-北高雄","0","20","20","4.14%","2018-6-1"
"美商高盛","23","0","23","4.76%","2018-6-1"
"元富-同大","0","20","20","4.14%","2018-6-1"
"台灣摩根士丹利","15","0","15","3.11%","2018-6-1"
"元富-西松","0","12","12","2.48%","2018-6-1"
"新百王","13","0","13","2.69%","2018-6-1"
"統一-三多","0","11","11","2.28%","2018-6-1"
"聯邦商銀","16","5","11","2.28%","2018-6-1"
"第一金-彰化","0","10","10","2.07%","2018-6-1"
"元大-台中中港","10","0","10","2.07%","2018-6-1"
"富邦-新營","0","10","10","2.07%","2018-6-1"
"國票-九鼎","10","0","10","2.07%","2018-6-1"
"元富-草屯","0","10","10","2.07%","2018-6-1"
"華南永昌-大安","10","0","10","2.07%","2018-6-1"
"臺銀-鳳山","0","10","10","2.07%","2018-6-1"
"國泰-高雄","10","0","10","2.07%","2018-6-1"
"元大-新竹經國","0","10","10","2.07%","2018-6-1"
"元大-汐止","9","0","9","1.86%","2018-6-1"
"元富-新店","0","10","10","2.07%","2018-6-1"
"大慶-中壢","10","1","9","1.86%","2018-6-1"
"中國信託-新竹","0","8","8","1.66%","2018-6-1"
"石橋","8","0","8","1.66%","2018-6-1"
"元富-台南","0","8","8","1.66%","2018-6-1"
"凱基-中壢","8","1","7","1.45%","2018-6-1"
"華南永昌-楠梓","0","8","8","1.66%","2018-6-1"
"元大-新竹","48","7","41","8.49%","2018-6-4"
"瑞士信貸","0","73","73","15.11%","2018-6-4"
"富邦","29","0","29","6%","2018-6-4"
"港商德意志","2","26","24","4.97%","2018-6-4"
"統一-南京","27","0","27","5.59%","2018-6-4"
"兆豐-城中","0","20","20","4.14%","2018-6-4"
"日盛-桃園","23","0","23","4.76%","2018-6-4"
"美商高盛","0","20","20","4.14%","2018-6-4"
"元大-古亭","15","0","15","3.11%","2018-6-4"
"永豐金-復興","0","12","12","2.48%","2018-6-4"
"陽信-石牌","13","0","13","2.69%","2018-6-4"
"新加坡商瑞銀","0","11","11","2.28%","2018-6-4"
"元大","16","5","11","2.28%","2018-6-4"
"國泰-高雄","0","10","10","2.07%","2018-6-4"
"致和-東門","10","0","10","2.07%","2018-6-4"
"中國信託-忠孝","0","10","10","2.07%","2018-6-4"
"日盛-木柵","10","0","10","2.07%","2018-6-4"
"美林","0","10","10","2.07%","2018-6-4"
"臺銀-民權","10","0","10","2.07%","2018-6-4"
"元富-板橋","0","10","10","2.07%","2018-6-4"
"群益金鼎-延平","10","0","10","2.07%","2018-6-4"
"第一金-中和","0","10","10","2.07%","2018-6-4"
"康和-石牌","9","0","9","1.86%","2018-6-4"
"群益金鼎-宜蘭","0","10","10","2.07%","2018-6-4"
"富邦-民生","10","1","9","1.86%","2018-6-4"
"元大-華山","0","8","8","1.66%","2018-6-4"
"合庫- 台中","8","0","8","1.66%","2018-6-4"
"永豐金-高雄","0","8","8","1.66%","2018-6-4"
"凱基-竹科","8","1","7","1.45%","2018-6-4"
"凱基-復興","0","8","8","1.66%","2018-6-4"
"瑞士信貸","48","7","41","8.49%","2018-6-5"
"日盛-斗六","0","73","73","15.11%","2018-6-5"
"鑫豐","29","0","29","6%","2018-6-5"
"富邦","2","26","24","4.97%","2018-6-5"
"元大-內湖","27","0","27","5.59%","2018-6-5"
"國票-北高雄","0","20","20","4.14%","2018-6-5"
"美林","23","0","23","4.76%","2018-6-5"
"新加坡商瑞銀","0","20","20","4.14%","2018-6-5"
"第一金-中和","15","0","15","3.11%","2018-6-5"
"元富-板橋","0","12","12","2.48%","2018-6-5"
"統一-古亭","13","0","13","2.69%","2018-6-5"
"大昌-新店","0","11","11","2.28%","2018-6-5"
"元富-中壢","16","5","11","2.28%","2018-6-5"
"新光","0","10","10","2.07%","2018-6-5"
"永豐金-永康","10","0","10","2.07%","2018-6-5"
"兆豐-高雄","0","10","10","2.07%","2018-6-5"
"元富-同大","10","0","10","2.07%","2018-6-5"
"日茂-南投","0","10","10","2.07%","2018-6-5"
"元大-古亭","10","0","10","2.07%","2018-6-5"
"新百王","0","10","10","2.07%","2018-6-5"
"統一-板橋","10","0","10","2.07%","2018-6-5"
"玉山-左營","0","10","10","2.07%","2018-6-5"
"群益金鼎-海山","9","0","9","1.86%","2018-6-5"
"台新","0","10","10","2.07%","2018-6-5"
"康和-永和","10","1","9","1.86%","2018-6-5"
"元富-文心","0","8","8","1.66%","2018-6-5"
"凱基-站前","8","0","8","1.66%","2018-6-5"
"元大-樹林","0","8","8","1.66%","2018-6-5"
"元富-四維","8","1","7","1.45%","2018-6-5"
"元富-世貿","0","8","8","1.66%","2018-6-5"
"台新","48","7","41","8.49%","2018-6-6"
"新光-高雄","0","73","73","15.11%","2018-6-6"
"富邦","29","0","29","6%","2018-6-6"
"瑞士信貸","2","26","24","4.97%","2018-6-6"
"元大-忠孝鼎富","27","0","27","5.59%","2018-6-6"
"新光","0","20","20","4.14%","2018-6-6"
"凱基-竹北","23","0","23","4.76%","2018-6-6"
"新加坡商瑞銀","0","20","20","4.14%","2018-6-6"
"臺灣企銀-桃園","15","0","15","3.11%","2018-6-6"
"鑫豐","0","12","12","2.48%","2018-6-6"
"統一-仁愛","13","0","13","2.69%","2018-6-6"
"美商高盛","0","11","11","2.28%","2018-6-6"
"華南永昌-南京","16","5","11","2.28%","2018-6-6"
"元富-大裕","0","10","10","2.07%","2018-6-6"
"美林","10","0","10","2.07%","2018-6-6"
"元大-汐止","0","10","10","2.07%","2018-6-6"
"元富-四維","10","0","10","2.07%","2018-6-6"
"第一金-彰化","0","10","10","2.07%","2018-6-6"
"凱基-三重","10","0","10","2.07%","2018-6-6"
"元大-板橋三民","0","10","10","2.07%","2018-6-6"
"元大-新竹","10","0","10","2.07%","2018-6-6"
"永豐金-板盛","0","10","10","2.07%","2018-6-6"
"統一-士林","9","0","9","1.86%","2018-6-6"
"台新-三民","0","10","10","2.07%","2018-6-6"
"永豐金-竹科","10","1","9","1.86%","2018-6-6"
"富邦-北港","0","8","8","1.66%","2018-6-6"
"元大-苗栗","8","0","8","1.66%","2018-6-6"
"富邦-板橋","0","8","8","1.66%","2018-6-6"
"凱基-桃園","8","1","7","1.45%","2018-6-6"
"富邦-嘉義","0","8","8","1.66%","2018-6-6"
"日盛-斗六","48","7","41","8.49%","2018-6-7"
"美林","0","73","73","15.11%","2018-6-7"
"第一金-彰化","29","0","29","6%","2018-6-7"
"元大-古亭","2","26","24","4.97%","2018-6-7"
"兆豐-復興","27","0","27","5.59%","2018-6-7"
"永豐金-中和","0","20","20","4.14%","2018-6-7"
"大展","23","0","23","4.76%","2018-6-7"
"華南永昌-彰化","0","20","20","4.14%","2018-6-7"
"合庫- 台中","15","0","15","3.11%","2018-6-7"
"瑞士信貸","0","12","12","2.48%","2018-6-7"
"新光","13","0","13","2.69%","2018-6-7"
"統一-士林","0","11","11","2.28%","2018-6-7"
"台新","16","5","11","2.28%","2018-6-7"
"元大-內湖","0","10","10","2.07%","2018-6-7"
"元大-大松山","10","0","10","2.07%","2018-6-7"
"統一-南京","0","10","10","2.07%","2018-6-7"
"富邦-仁愛","10","0","10","2.07%","2018-6-7"
"元大-樹林","0","10","10","2.07%","2018-6-7"
"玉山-新莊","10","0","10","2.07%","2018-6-7"
"群益金鼎-海山","0","10","10","2.07%","2018-6-7"
"新光-台南","10","0","10","2.07%","2018-6-7"
"國泰-桃園","0","10","10","2.07%","2018-6-7"
"元大-鎮北","9","0","9","1.86%","2018-6-7"
"石橋","0","10","10","2.07%","2018-6-7"
"群益金鼎-開元","10","1","9","1.86%","2018-6-7"
"元富-同大","0","8","8","1.66%","2018-6-7"
"永豐金-豐原","8","0","8","1.66%","2018-6-7"
"凱基-中山","0","8","8","1.66%","2018-6-7"
"中國信託","8","1","7","1.45%","2018-6-7"
"元大-台中","0","8","8","1.66%","2018-6-7"
"元大-天母","48","7","41","8.49%","2018-6-8"
"永豐金-南京","0","73","73","15.11%","2018-6-8"
"美商高盛","29","0","29","6%","2018-6-8"
"凱基-台北","2","26","24","4.97%","2018-6-8"
"群益金鼎-海山","27","0","27","5.59%","2018-6-8"
"國票-內壢","0","20","20","4.14%","2018-6-8"
"國票-北高雄","23","0","23","4.76%","2018-6-8"
"兆豐-忠孝","0","20","20","4.14%","2018-6-8"
"凱基-士林","15","0","15","3.11%","2018-6-8"
"元大-忠孝鼎富","0","12","12","2.48%","2018-6-8"
"國泰-桃園","13","0","13","2.69%","2018-6-8"
"元大-古亭","0","11","11","2.28%","2018-6-8"
"台新","16","5","11","2.28%","2018-6-8"
"美林","0","10","10","2.07%","2018-6-8"
"華南永昌-高雄","10","0","10","2.07%","2018-6-8"
"元大-苗栗","0","10","10","2.07%","2018-6-8"
"華南永昌-南京","10","0","10","2.07%","2018-6-8"
"台灣摩根士丹利","0","10","10","2.07%","2018-6-8"
"統一-新桃園","10","0","10","2.07%","2018-6-8"
"新光-台南","0","10","10","2.07%","2018-6-8"
"新光-高雄","10","0","10","2.07%","2018-6-8"
"元大-新莊","0","10","10","2.07%","2018-6-8"
"元大-新和平","9","0","9","1.86%","2018-6-8"
"永豐金-敦南","0","10","10","2.07%","2018-6-8"
"統一-平鎮","10","1","9","1.86%","2018-6-8"
"永豐金-五權","0","8","8","1.66%","2018-6-8"
"永豐金-中正","8","0","8","1.66%","2018-6-8"
"兆豐-復興","0","8","8","1.66%","2018-6-8"
"元富-新莊","8","1","7","1.45%","2018-6-8"
"元富-草屯","0","8","8","1.66%","2018-6-8"
"大慶-中壢","48","7","41","8.49%","2018-6-11"
"華南永昌-南京","0","73","73","15.11%","2018-6-11"
"元大-古亭","29","0","29","6%","2018-6-11"
"日盛-斗六","2","26","24","4.97%","2018-6-11"
"元大-龍潭","27","0","27","5.59%","2018-6-11"
"富邦","0","20","20","4.14%","2018-6-11"
